Geneid	Symbol	Aged_GElaS
ENSMUSG00000046434.17	Hnrnpa1	0.259393046328726
ENSMUSG00000034007.11	Scaper	0.196809517057208
ENSMUSG00000036833.17	Pnpla7	0.163746698629714
ENSMUSG00000002329.8	Mdp1	0.0290544052087332
ENSMUSG00000031631.16	Cfap97	0.464614647440138
ENSMUSG00000027887.12	Sypl2	0.0564004382110269
ENSMUSG00000021254.10	Gpatch2l	0.280241277055184
ENSMUSG00000024213.15	Nudt3	0.254420094249189
ENSMUSG00000066894.15	Vsig10	0.443477762554695
ENSMUSG00000055652.15	Klhl25	0.321498989919219
ENSMUSG00000007656.14	Arpp19	0.220606804586206
ENSMUSG00000042390.10	Gatad2b	0.443849376930975
ENSMUSG00000025384.16	Faap100	0
ENSMUSG00000072572.10	Slc39a2	0.450731946346083
ENSMUSG00000022748.9	Cmss1	0.157016609558357
ENSMUSG00000020717.20	Pecam1	0.607324915534962
ENSMUSG00000021913.9	Ogdhl	0.677488776250348
ENSMUSG00000019920.19	Lims1	0.270266063467762
ENSMUSG00000042506.16	Usp22	0.548218717669649
ENSMUSG00000020067.9	Mypn	0.130879968180035
ENSMUSG00000029683.8	Lmod2	2.19193895414515
ENSMUSG00000007097.15	Atp1a2	0.638175606634806
ENSMUSG00000028334.11	Nans	0.174528226491279
ENSMUSG00000043207.11	Zmpste24	0
ENSMUSG00000026281.16	Dtymk	0.17298185334252
ENSMUSG00000054517.10	Trim65	0.49729440356178
ENSMUSG00000059273.10	Zc3h4	0.191135863933634
ENSMUSG00000042359.19	Osbpl6	0.031409592807755
ENSMUSG00000040584.9	Abcb1a	1.09342380306818
ENSMUSG00000048351.15	Coa7	0
ENSMUSG00000003660.11	Snrnp200	0.196163945185605
ENSMUSG00000026035.16	Ppil3	0.217168669893233
ENSMUSG00000032216.16	Nedd4	0.325429340775418
ENSMUSG00000034623.15	Prss55	0.0360051505355185
ENSMUSG00000047632.12	Fgfbp3	0.44912406468657
ENSMUSG00000032350.10	Gclc	0.267529350629528
ENSMUSG00000032410.14	Xrn1	0.308645270340304
ENSMUSG00000003190.13	Bcl2l12	0.156396209602232
ENSMUSG00000034898.18	Filip1	0.940908059205617
ENSMUSG00000028991.16	Mtor	0.340108484044653
ENSMUSG00000037894.14	H2az1	0.660939248810111
ENSMUSG00000023572.17	Ccndbp1	0.0854588839716855
ENSMUSG00000038671.16	Arfrp1	0.185272888540635
ENSMUSG00000020018.7	Snrpf	0.139874114968178
ENSMUSG00000024935.12	Slc1a1	0.432245134999248
ENSMUSG00000045193.14	Cirbp	0.56677091745929
ENSMUSG00000037251.6	Pomk	0
ENSMUSG00000013846.11	St3gal1	0.0988470773358918
ENSMUSG00000037808.14	Fam76b	0.332836014142406
ENSMUSG00000031835.17	Mbtps1	0.361356361757194
ENSMUSG00000070424.13	Art5	0.533207846904509
ENSMUSG00000023004.9	Tuba1b	0.302131623466749
ENSMUSG00000056201.9	Cfl1	0.574315122051031
ENSMUSG00000034863.10	Ano8	0.146795949818203
ENSMUSG00000020715.10	Ern1	0.343996689249695
ENSMUSG00000026426.11	Arl8a	0
ENSMUSG00000021709.15	Erbin	0.121552508743574
ENSMUSG00000035064.18	Eef2k	0.0312719496268553
ENSMUSG00000061315.15	Naca	0.595891085960299
ENSMUSG00000069045.12	Ddx3y	0.0675928933179267
ENSMUSG00000057101.9	Zfp180	0.499588862261279
ENSMUSG00000038712.17	Mindy1	0.393649776361777
ENSMUSG00000052419.8	2610001J05Rik	0.389535690155432
ENSMUSG00000001143.14	Lman2l	0.108203740625065
ENSMUSG00000017615.13	Tnfaip1	0.0650073294805941
ENSMUSG00000020642.14	Rnf144a	0.739200091003405
ENSMUSG00000013736.17	Trnt1	0.165522266010349
ENSMUSG00000039004.7	Bmp6	0.819323330591741
ENSMUSG00000026034.18	Clk1	0.65715150507011
ENSMUSG00000073643.12	Wdfy1	0.201839870449632
ENSMUSG00000026627.8	Pacc1	0.687825701315021
ENSMUSG00000048249.15	Crebrf	0.793040852170759
ENSMUSG00000027932.15	Slc27a3	1.07655820212303
ENSMUSG00000021179.9	Nrde2	0.531547032282296
ENSMUSG00000059439.16	Bcas3	0.0093112318234544
ENSMUSG00000042507.16	Mideas	0.338908017399901
ENSMUSG00000025986.7	Slc39a10	0.719131498454184
ENSMUSG00000027829.16	Ccnl1	0.515535503410899
ENSMUSG00000031529.6	Tnks	0.244431323726013
ENSMUSG00000046152.17	Fut10	0.0282165376718994
ENSMUSG00000025158.8	Rfng	0.315583326712959
ENSMUSG00000025421.16	Hdhd2	0
ENSMUSG00000023913.18	Pla2g7	0.0852590679247606
ENSMUSG00000005362.15	Crbn	0.0383032745473994
ENSMUSG00000056999.17	Ide	0.885914816780725
ENSMUSG00000020577.18	Tspan13	0.596071944519821
ENSMUSG00000043257.16	Pigv	0.154700298990429
ENSMUSG00000019577.7	Pdk4	4.24578489899851
ENSMUSG00000032557.14	Uba5	0
ENSMUSG00000026942.14	Traf2	0.950299672095212
ENSMUSG00000021819.12	Zswim8	0.160020982989273
ENSMUSG00000024384.5	Iws1	0.536226558515928
ENSMUSG00000014226.11	Cacybp	0.398594869076618
ENSMUSG00000024260.15	Sap130	0.348670207175911
ENSMUSG00000020134.14	Peli1	0.110063754095892
ENSMUSG00000078851.5	H2aw	0.615769173991893
ENSMUSG00000035934.17	Pknox2	0.0153871963139517
ENSMUSG00000060012.10	Kif13b	0.512936981044921
ENSMUSG00000035764.6	Fbxo45	0.250639757253566
ENSMUSG00000059474.14	Mbtd1	0.476154928609402
ENSMUSG00000019899.18	Lama2	0.758567589400975
ENSMUSG00000040177.11	2310057M21Rik	0
ENSMUSG00000001521.13	Tulp3	0.0634949781863362
ENSMUSG00000027163.14	Commd9	0.312239599423688
ENSMUSG00000037134.18	Prmt9	0.105346624630148
ENSMUSG00000003348.11	Mob3a	0.544191719308566
ENSMUSG00000018415.15	Gid4	0.160753446251278
ENSMUSG00000024617.17	Camk2a	0
ENSMUSG00000029270.11	Dipk1a	0.337584881289716
ENSMUSG00000074623.5	Gm826	0.723671119549677
ENSMUSG00000024160.17	Spsb3	0.0921028620210758
ENSMUSG00000022814.7	Umps	0.0136265248300478
ENSMUSG00000062397.9	Zfp706	0.436962308637766
ENSMUSG00000041777.13	Cir1	0.498733352238393
ENSMUSG00000053091.17	Lins1	0.156851469996534
ENSMUSG00000030614.9	Tmem126b	0
ENSMUSG00000015605.7	Srf	0.547780946607179
ENSMUSG00000055489.9	Ano5	0.0405666784738967
ENSMUSG00000047591.6	Mafa	0.566229814328287
ENSMUSG00000024197.11	Plin3	0.693908722164487
ENSMUSG00000023147.18	Get1	0.0714685441604545
ENSMUSG00000038344.15	Txlng	0.0629711921739876
ENSMUSG00000027259.16	Adal	0.0127298166035721
ENSMUSG00000074165.11	Zfp788	0.123900075446132
ENSMUSG00000024943.10	Smc5	0.526795261481198
ENSMUSG00000028821.9	Syf2	0.00597195963597199
ENSMUSG00000058070.15	Eml1	0
ENSMUSG00000028080.17	Lrba	0.0428584806886048
ENSMUSG00000027479.15	Mapre1	0.110138042527149
ENSMUSG00000026739.14	Bmi1	0.428555508538485
ENSMUSG00000029439.15	Sfswap	0.369433352644798
ENSMUSG00000029512.12	Ulk1	0.223523032918337
ENSMUSG00000007812.17	Zfp655	0.542876401678111
ENSMUSG00000032392.12	Parp16	0.725737754631112
ENSMUSG00000009828.16	Cilk1	0.286524625609749
ENSMUSG00000075033.5	Nxpe3	0.11900677020917
ENSMUSG00000030213.13	Atf7ip	0.671896657849778
ENSMUSG00000034210.15	Efcab14	0.195247941871713
ENSMUSG00000024122.17	Pdpk1	0.0882533435023853
ENSMUSG00000014551.9	Mrps25	0.0592397384835961
ENSMUSG00000028986.13	Klhl7	0
ENSMUSG00000034248.8	Slc25a37	0.51811847400759
ENSMUSG00000004268.12	Emg1	0.511558417459024
ENSMUSG00000025759.12	Mfsd8	0.175001570581482
ENSMUSG00000041084.9	Ostc	0.119741211408915
ENSMUSG00000002831.15	Plin4	1.71346157187757
ENSMUSG00000047746.15	Fbxo40	0.171073629108898
ENSMUSG00000050164.12	Mchr1	1.88102767046674
ENSMUSG00000019763.12	Rmnd1	0.00160949716333235
ENSMUSG00000038248.9	Sobp	1.28989787929705
ENSMUSG00000021555.16	Naa35	0.303263640556682
ENSMUSG00000001105.16	Ift20	0.616187017304742
ENSMUSG00000014592.22	Camta1	0.802000251301177
ENSMUSG00000031386.15	Hcfc1	0.531723485351917
ENSMUSG00000025815.14	Dhtkd1	0.714841813142373
ENSMUSG00000033088.20	Triobp	0.51288744511039
ENSMUSG00000044982.8	Sft2d3	0.174947531908642
ENSMUSG00000037296.8	Lsm1	0.514570265462486
ENSMUSG00000034157.13	Cipc	0
ENSMUSG00000048503.8	Tlcd5	0.516886655323991
ENSMUSG00000024978.12	Gpam	1.11413131976474
ENSMUSG00000028899.12	Taf12	0.184638236576336
ENSMUSG00000040423.12	Rc3h1	0.92858242917735
ENSMUSG00000093904.3	Tomm20	0
ENSMUSG00000027281.17	Slx4ip	0
ENSMUSG00000026283.14	Ing5	0.528369050628944
ENSMUSG00000017776.16	Crk	0.546610059870162
ENSMUSG00000037824.7	Tspan14	0.277289338846193
ENSMUSG00000057522.16	Spop	0
ENSMUSG00000040918.13	Slc19a2	0.509750128972216
ENSMUSG00000028631.8	Kcnq4	0.384282401420259
ENSMUSG00000029314.15	Gpat3	0.859062984653465
ENSMUSG00000074818.14	Pdzd7	0.227882327861088
ENSMUSG00000028759.14	Hp1bp3	0.0101169292829678
ENSMUSG00000028427.14	Aqp7	0.842332938859975
ENSMUSG00000040242.15	Fgfr1op2	0.0776115879901762
ENSMUSG00000022295.9	Atp6v1c1	0.0417069717046681
ENSMUSG00000041645.15	Ddx24	0.128329741389413
ENSMUSG00000024778.14	Fas	0.647411140821872
ENSMUSG00000050148.10	Ubqln2	0.0406254673895044
ENSMUSG00000027708.15	Dcun1d1	0.141250229276792
ENSMUSG00000084957.4	Bbip1	0
ENSMUSG00000020326.8	Ccng1	0.110820319190708
ENSMUSG00000029502.15	Golga3	0.116114603550099
ENSMUSG00000021537.10	Cetn3	0
ENSMUSG00000000631.21	Myo18a	0.307939417403943
ENSMUSG00000035629.20	Rubcn	0.580948752243995
ENSMUSG00000027433.6	Xrn2	0.406237363564752
ENSMUSG00000040268.18	Plekha1	0.0729553277207586
ENSMUSG00000010554.15	Mettl16	0.183111626241477
ENSMUSG00000066595.10	Flvcr1	1.35098560781255
ENSMUSG00000015846.16	Rxra	0.406346329056367
ENSMUSG00000030610.14	Det1	0.233868646157998
ENSMUSG00000026999.15	Nup35	0.284671063865429
ENSMUSG00000024134.12	Six2	0.949206101991621
ENSMUSG00000000876.12	Pxmp4	0.158242600366351
ENSMUSG00000003778.15	Brd8	0.164679277300568
ENSMUSG00000007617.19	Homer1	0.536038513857641
ENSMUSG00000117924.2	Tmem223	0.192578850027714
ENSMUSG00000042447.14	Mios	0.177164580557592
ENSMUSG00000052632.17	Asap2	1.00412713989234
ENSMUSG00000026915.17	Strbp	0.124546838489647
ENSMUSG00000079588.4	Tmem182	0.349890476759908
ENSMUSG00000054226.14	Tprkb	0.342491926503216
ENSMUSG00000041560.13	Nop53	0.10896095354287
ENSMUSG00000033685.14	Ucp2	0.939951277952685
ENSMUSG00000032579.15	Hemk1	0.853642660010213
ENSMUSG00000022484.8	Hoxc10	0.291318825967258
ENSMUSG00000068742.12	Cry2	0
ENSMUSG00000110444.3	Gm10033	0
ENSMUSG00000031467.11	Agpat5	0.202589256820288
ENSMUSG00000035735.11	Dagla	0.142554494071072
ENSMUSG00000059890.17	Ube4a	0.27151203103229
ENSMUSG00000071540.5	3425401B19Rik	1.1670002240478
ENSMUSG00000015478.14	Rnf5	0.0881070096953886
ENSMUSG00000026342.11	Slc35f5	0.0211755101825193
ENSMUSG00000019878.9	Hsf2	0.0261663246829332
ENSMUSG00000030731.14	Syt3	0.137556731379473
ENSMUSG00000005982.15	Naa60	0.518089476296794
ENSMUSG00000015843.11	Rxrg	0.128524646047115
ENSMUSG00000003228.10	Grk5	0.575592263603496
ENSMUSG00000007950.10	Abhd8	0.152995428398319
ENSMUSG00000025172.4	Ankrd2	0.354302041046226
ENSMUSG00000013236.18	Ptprs	0
ENSMUSG00000070426.13	Rnf121	0.138742895539259
ENSMUSG00000029217.17	Tec	0.260619718657377
ENSMUSG00000020023.19	Tmcc3	0.544403862540188
ENSMUSG00000006005.19	Tpr	0.090460001494852
ENSMUSG00000022428.9	Cby1	0.3813556497222
ENSMUSG00000028195.5	Ccn1	0.971662097478212
ENSMUSG00000038773.12	Kdm3b	0.315967626417111
ENSMUSG00000026854.17	Usp20	0
ENSMUSG00000016534.16	Lamp2	0.107343652501659
ENSMUSG00000056698.12	Elmod3	0.363028862225259
ENSMUSG00000034639.8	Setmar	0
ENSMUSG00000039891.7	Txlnb	0.152251245891227
ENSMUSG00000015597.18	Zfp318	0.0432117109590329
ENSMUSG00000070436.13	Serpinh1	1.59374190703113
ENSMUSG00000024750.12	Zfand5	0.543519215067098
ENSMUSG00000029557.8	Mrm2	0.0643994087496528
ENSMUSG00000020623.12	Map2k6	0
ENSMUSG00000020653.13	Klf11	0.640574635306442
ENSMUSG00000036856.5	Wnt4	0.363190990607012
ENSMUSG00000058454.16	Dhcr7	0
ENSMUSG00000021668.16	Polk	0.26316245963113
ENSMUSG00000053205.10	Styx	0.172428189613514
ENSMUSG00000031626.19	Sorbs2	0.100952819342094
ENSMUSG00000020611.15	Gna13	0.0719242508818886
ENSMUSG00000002625.11	Akap8l	0.0716118206354338
ENSMUSG00000039515.12	Ptpa	0.0780256639217164
ENSMUSG00000030847.9	Bag3	0
ENSMUSG00000015027.12	Galns	0.568778173654507
ENSMUSG00000060519.12	Tor3a	0.0268034186497326
ENSMUSG00000032905.6	Atg12	0.0281864452160911
ENSMUSG00000029385.15	Ccng2	0.127564995216526
ENSMUSG00000060152.15	Pop5	0.244152225068433
ENSMUSG00000022617.16	Chkb	0.788736407659657
ENSMUSG00000051367.9	Six1	0.370594281386296
ENSMUSG00000003031.15	Cdkn1b	0.199406403788801
ENSMUSG00000026867.20	Gapvd1	0.0626691146637268
ENSMUSG00000026821.17	Ralgds	0.804063357230539
ENSMUSG00000022387.18	Brd1	0.00182680458597823
ENSMUSG00000021903.12	Galnt15	0.74011036102642
ENSMUSG00000053460.9	Ggcx	0
ENSMUSG00000090150.11	Acad11	0.149679140262851
ENSMUSG00000022201.17	Zfr	0.135521259662194
ENSMUSG00000021699.18	Pde4d	0.470835794877651
ENSMUSG00000022769.10	Sdf2l1	0.0261730990131275
ENSMUSG00000052949.15	Rnf157	0.030256468985983
ENSMUSG00000041328.17	Pcf11	0.0276521677673877
ENSMUSG00000052373.15	Mpp3	0
ENSMUSG00000036840.6	Siah1a	0.18779135772941
ENSMUSG00000000420.16	Galnt1	0.129265281388425
ENSMUSG00000074922.2	Fam122a	0.427545383514167
ENSMUSG00000019997.12	Ccn2	0.976770426773371
ENSMUSG00000089715.13	Cbx6	0.244912005622217
ENSMUSG00000037022.4	Mmaa	0.0414426472015272
ENSMUSG00000010358.14	Ifi35	0.679837579999838
ENSMUSG00000027879.10	Sec22b	0.284207780370601
ENSMUSG00000062488.10	Ifit3b	0
ENSMUSG00000032705.10	Exd2	0.155383924254428
ENSMUSG00000009905.6	Kdsr	0.501118496215434
ENSMUSG00000026305.16	Lrrfip1	0.0900863898484309
ENSMUSG00000057137.10	Tmem140	1.47376524062475
ENSMUSG00000024695.17	Zfp91	0.10290523657823
ENSMUSG00000021686.7	Ap3b1	0
ENSMUSG00000033863.3	Klf9	0.610474908141223
ENSMUSG00000051065.10	Mb21d2	0.169341831562435
ENSMUSG00000005442.14	Cic	0.419484160958888
ENSMUSG00000032875.9	Arhgef17	0.0211002573065917
ENSMUSG00000001280.14	Sp1	0.73992548574224
ENSMUSG00000034161.9	Scx	0.123948715637866
ENSMUSG00000020329.13	Polrmt	0.112642478319266
ENSMUSG00000033126.6	Ybey	0.348095499187896
ENSMUSG00000028291.8	Akirin2	0
ENSMUSG00000020694.18	Tlk2	0
ENSMUSG00000030747.6	Dgat2	0.803747653593482
ENSMUSG00000019916.15	P4ha1	0.824473503132094
ENSMUSG00000002058.14	Unc119	0.276163821522227
ENSMUSG00000021716.15	Srek1ip1	0
ENSMUSG00000041570.15	Camsap2	0.0742931931105923
ENSMUSG00000032376.13	Usp3	0.228810165509876
ENSMUSG00000027363.16	Usp8	0.161090555173052
ENSMUSG00000025369.16	Smarcc2	0.0101727107220792
ENSMUSG00000004939.8	Nmrk2	0.321283584861093
ENSMUSG00000024601.10	Isoc1	0
ENSMUSG00000029426.9	Scarb2	0.0522887589488001
ENSMUSG00000029207.17	Apbb2	0.117841405421592
ENSMUSG00000034575.14	Tent4a	0
ENSMUSG00000026615.15	Eprs	0
ENSMUSG00000067786.17	Nnat	0
ENSMUSG00000028059.17	Arhgef2	0.344866941720832
ENSMUSG00000021149.9	Gtpbp4	0.0615488797154755
ENSMUSG00000035247.17	Hectd1	0.0504874791991148
ENSMUSG00000036352.17	Ubac1	0.194978813593834
ENSMUSG00000017929.14	B4galt5	0.626467942810779
ENSMUSG00000040990.18	Sh3kbp1	0.0279350363585715
ENSMUSG00000032735.16	Ablim3	0.720619479482541
ENSMUSG00000004356.9	Utp20	0.234770436824947
ENSMUSG00000021643.16	Serf1	0.810655964489838
ENSMUSG00000038195.7	Rilp	0.0441302019159834
ENSMUSG00000037072.17	Selenof	0.0948440130891293
ENSMUSG00000004455.17	Ppp1cc	0.364624434464911
ENSMUSG00000023094.15	Msrb2	0
ENSMUSG00000020492.12	Ska2	0.10026360366282
ENSMUSG00000036712.16	Cyld	0.104833587469043
ENSMUSG00000036104.13	Rab3gap1	0.34459561382707
ENSMUSG00000051043.17	Gprc5c	1.39742126574724
ENSMUSG00000036873.14	2410004B18Rik	0.398347263974027
ENSMUSG00000057236.11	Rbbp4	0
ENSMUSG00000028608.16	Czib	0.250583916216947
ENSMUSG00000056209.8	Npm3	0.593827193161852
ENSMUSG00000005501.15	Usp40	0.58332905827388
ENSMUSG00000042515.14	Pwwp3b	0.167024724032822
ENSMUSG00000044340.8	Phlpp1	0.0552926178907736
ENSMUSG00000042292.19	Mrtfa	0.612720088076946
ENSMUSG00000063888.8	Rpl7l1	0.361958430685478
ENSMUSG00000021466.13	Ptch1	0.44031299010706
ENSMUSG00000036281.14	Snapc4	0.302606035185754
ENSMUSG00000041890.18	Git2	0.218886080731992
ENSMUSG00000027893.15	Ahcyl1	0.058991422251041
ENSMUSG00000033596.6	Rfwd3	0.378115445802053
ENSMUSG00000042010.17	Acacb	0.179646038618863
ENSMUSG00000050668.11	Gpatch11	0.0827060570232606
ENSMUSG00000028211.12	Trp53inp1	0.950242301523696
ENSMUSG00000025351.15	Cd63	0.388536585730739
ENSMUSG00000054499.10	Dedd2	0.544478603874419
ENSMUSG00000033044.13	Dhrs7c	0.0984665503884724
ENSMUSG00000020546.15	Stxbp4	0
ENSMUSG00000057411.10	Antkmt	0.0393923227356878
ENSMUSG00000013539.15	Tango2	0.195602763502316
ENSMUSG00000053411.17	Cbx7	0.0686754300999905
ENSMUSG00000032855.7	Pkd1	0.0772688951007339
ENSMUSG00000023977.16	Ubr2	0.171277920108907
ENSMUSG00000053470.14	Kdm3a	0.544468993087871
ENSMUSG00000030095.11	Tmem43	0
ENSMUSG00000020075.9	Ddx21	0.0559095512063441
ENSMUSG00000024725.14	Ostf1	0.341051669681202
ENSMUSG00000037287.16	Tbcel	0.551121145727296
ENSMUSG00000042961.14	Egflam	0.0993010595041369
ENSMUSG00000018921.12	Pelp1	0.210329780584625
ENSMUSG00000045246.12	Kcng4	0
ENSMUSG00000028954.12	Nub1	0.0868148231028095
ENSMUSG00000020864.14	Ankrd40	0.029144923844397
ENSMUSG00000039661.15	Dusp26	0
ENSMUSG00000000957.12	Mmp14	0.491688532519132
ENSMUSG00000028709.4	Mob3c	0.501774455885087
ENSMUSG00000075232.7	Amd1	0.168277984104497
ENSMUSG00000032462.15	Pik3cb	0.111407843869962
ENSMUSG00000035495.16	Tstd2	0.0539972435396641
ENSMUSG00000008450.9	Nutf2	0.0905097014297895
ENSMUSG00000031683.17	Lsm6	0.0683432382458778
ENSMUSG00000039911.14	Spsb1	1.35484063088868
ENSMUSG00000063558.5	Aox1	0.074345842270572
ENSMUSG00000056941.18	Commd7	0.0770161088780759
ENSMUSG00000031399.16	Fam3a	0
ENSMUSG00000016344.15	Ppdpf	0.239856233829351
ENSMUSG00000021039.10	Snw1	0.0244308377221608
ENSMUSG00000025171.3	Ubtd1	0.573426085204623
ENSMUSG00000061130.14	Ppm1b	0
ENSMUSG00000055782.10	Abcd2	0.0383409924035505
ENSMUSG00000015957.13	Wnt11	0.303570751536067
ENSMUSG00000023156.5	Rpp14	0.0635077060887051
ENSMUSG00000075273.5	Ttc30b	0.699134957877998
ENSMUSG00000016541.11	Atxn10	0.103501878831313
ENSMUSG00000033628.16	Pik3c3	0.279889889959828
ENSMUSG00000009633.4	G0s2	2.23106707862337
ENSMUSG00000029131.15	Dnajb6	0.0165045604815132
ENSMUSG00000006736.10	Tspan31	0.340935256767747
ENSMUSG00000029714.12	Gigyf1	0.437719052334029
ENSMUSG00000042099.17	Kank3	0.348191539371692
ENSMUSG00000029730.17	Mcm7	0.169287946512815
ENSMUSG00000015961.9	Adss	0.383579099305777
ENSMUSG00000020777.17	Acox1	0.195437476544029
ENSMUSG00000042211.8	Fbxo38	0.0928766752529872
ENSMUSG00000066415.5	Msl2	0.431521240264627
ENSMUSG00000074576.5	Mocs3	0.679417028989651
ENSMUSG00000071347.4	C1qtnf9	0.166737603406587
ENSMUSG00000020515.14	Cnot8	0.297410088097515
ENSMUSG00000040549.17	Ckap5	0.444093268953598
ENSMUSG00000034616.18	Ssh3	0.166216525459431
ENSMUSG00000021898.17	Asb14	0.00563928027138321
ENSMUSG00000028134.12	Ptbp2	0.425439818621408
ENSMUSG00000028960.21	Ube4b	0.131924293139265
ENSMUSG00000030996.9	Art1	0.303788699489828
ENSMUSG00000038740.10	Mvb12b	0.0702755087168988
ENSMUSG00000032381.6	Ciao2a	0.234628088109255
ENSMUSG00000034105.10	Meak7	0.466094423519518
ENSMUSG00000054237.7	Fra10ac1	0.0643582796923653
ENSMUSG00000024764.11	Naa40	0.629372011265687
ENSMUSG00000026187.10	Xrcc5	0.163488030585509
ENSMUSG00000053094.16	Tmem248	0.31272706733109
ENSMUSG00000055322.17	Tns1	0.739330745949396
ENSMUSG00000074121.4	Ntf5	0.148412078547822
ENSMUSG00000038569.14	Rad9b	0.0742512124737638
ENSMUSG00000007850.17	Hnrnph1	0.487302907889502
ENSMUSG00000039345.17	Mettl22	0.114266941101216
ENSMUSG00000006307.17	Kmt2b	0.239087498503939
ENSMUSG00000042607.16	Asb4	0.980540007448389
ENSMUSG00000020877.12	Scrn2	0.0864263983429026
ENSMUSG00000034460.10	Six4	0.237259457630055
ENSMUSG00000053929.18	Cyhr1	0.224047487944142
ENSMUSG00000025170.14	Rab40b	0
ENSMUSG00000023923.11	Tbc1d5	0.348820874330162
ENSMUSG00000029684.15	Wasl	0.0216938482711738
ENSMUSG00000035969.16	Rusc2	0.234745294024247
ENSMUSG00000020122.17	Egfr	0.697094851553403
ENSMUSG00000043557.17	Mdga1	0
ENSMUSG00000039461.13	Tcta	0.0318944075019077
ENSMUSG00000017386.11	Traf4	0.566253430767174
ENSMUSG00000073481.10	Mtarc2	0.453703140050862
ENSMUSG00000051234.7	Rnf7	0.0894833130006413
ENSMUSG00000042628.9	Zfyve1	0.510260380259186
ENSMUSG00000027109.17	Sp3	0.382506207088619
ENSMUSG00000042826.14	Fgf11	0.152470610350978
ENSMUSG00000029490.5	Mfsd7a	0.471573658113565
ENSMUSG00000026880.12	Stom	0.351066494870689
ENSMUSG00000031314.19	Taf1	0.290492526930593
ENSMUSG00000071317.5	Bves	0.214649453782372
ENSMUSG00000020283.6	Pex13	0.113932630645419
ENSMUSG00000017485.12	Top2b	0.300719817004903
ENSMUSG00000034714.10	Ttyh2	1.34615673719712
ENSMUSG00000037313.17	Tacc3	0.290913914575418
ENSMUSG00000026249.11	Serpine2	0.106074334465421
ENSMUSG00000022105.7	Rb1	0.187345115204315
ENSMUSG00000003382.19	Etv3	0.310437992955957
ENSMUSG00000025035.10	Arl3	0.350905539703344
ENSMUSG00000005514.15	Por	0
ENSMUSG00000003814.9	Calr	0.303348819743191
ENSMUSG00000030357.11	Fkbp4	0.352454010141428
ENSMUSG00000025040.14	Fundc1	0
ENSMUSG00000027313.4	Chac1	1.04595366877187
ENSMUSG00000056204.9	Pgpep1	0.281860860567828
ENSMUSG00000004394.13	Tmed4	0.29011156199144
ENSMUSG00000009079.17	Ewsr1	0.531290901495987
ENSMUSG00000028760.17	Eif4g3	0.00681862156474936
ENSMUSG00000031158.12	Timm17b	0.186624734598673
ENSMUSG00000034926.4	Dhcr24	0.515132873938131
ENSMUSG00000004535.13	Tax1bp1	0
ENSMUSG00000022035.7	Ccdc25	0.0734290868897436
ENSMUSG00000022124.16	Fbxl3	0.272732555770365
ENSMUSG00000028854.10	Slc9a1	1.00013422679313
ENSMUSG00000029110.14	Rnf4	0.0657413948686298
ENSMUSG00000091264.4	Smim13	0.0403561014613474
ENSMUSG00000020610.18	Amz2	0.155573335301324
ENSMUSG00000061898.11	Rbak	0.234273952332681
ENSMUSG00000038733.15	Wdr26	0.101328433173964
ENSMUSG00000005534.11	Insr	0.171023149208112
ENSMUSG00000034021.16	Pds5b	0
ENSMUSG00000004085.15	Map3k20	0.340576135043642
ENSMUSG00000021576.7	Pdcd6	0.0902137002524755
ENSMUSG00000029438.10	Bcl7a	0.532472851854086
ENSMUSG00000030403.10	Vasp	0.647341535156059
ENSMUSG00000026500.7	Cox20	0.150541645093263
ENSMUSG00000037465.11	Klf10	1.67910586556226
ENSMUSG00000046897.18	Zfp740	0.121632528244338
ENSMUSG00000060216.16	Arrb2	0.362390815145678
ENSMUSG00000047248.21	C2cd3	0.092491047253818
ENSMUSG00000055817.19	Mta3	0.385697134474735
ENSMUSG00000058997.9	Vwa8	0.159729816701837
ENSMUSG00000001552.15	Jup	0.131643028994269
ENSMUSG00000021711.18	Trappc13	0.493286915116841
ENSMUSG00000037214.13	Thap1	0.0907245278989636
ENSMUSG00000039477.17	Tnrc18	0.310754301499587
ENSMUSG00000043923.9	Ccdc84	0.142158686127521
ENSMUSG00000026062.13	Slc9a2	0.207359293506563
ENSMUSG00000027130.16	Slc12a6	0.613598320596907
ENSMUSG00000020590.17	Snx13	0.0960798961111197
ENSMUSG00000024777.11	Ppp2r5b	0.428971754236131
ENSMUSG00000012114.18	Med15	0.200132066252934
ENSMUSG00000025505.17	Tmem80	0
ENSMUSG00000083282.4	Ctsf	0.0577842798376645
ENSMUSG00000022911.12	Arl13b	0.452122652838847
ENSMUSG00000049401.11	Ogfr	0
ENSMUSG00000021905.15	Dph3	0.216091329651078
ENSMUSG00000062949.14	Atp11c	0.199629183589924
ENSMUSG00000039167.13	Adgrl4	0.530712845494124
ENSMUSG00000032599.13	Ip6k2	0.541346841055572
ENSMUSG00000029287.15	Tgfbr3	0.227186962201094
ENSMUSG00000020385.17	Clk4	0.230786713301418
ENSMUSG00000021417.16	Eci2	0
ENSMUSG00000005505.13	Kbtbd4	0.290448856308982
ENSMUSG00000018740.15	Slc25a35	0.0204893923696389
ENSMUSG00000026743.17	Mllt10	0.0657852102573099
