Geneid	Symbol	Chow_GElaS
ENSMUSG00000062981.6	Mrpl42	0.0328941151630911
ENSMUSG00000027332.12	Ivd	0.0522510835102485
ENSMUSG00000040918.13	Slc19a2	0.0677761905188677
ENSMUSG00000073643.12	Wdfy1	0.0522848821749019
ENSMUSG00000027854.13	Sike1	0
ENSMUSG00000027796.3	Smad9	0
ENSMUSG00000041375.19	Ccdc9	0.0190291545983002
ENSMUSG00000042473.9	Tbc1d8b	0
ENSMUSG00000026273.14	Mterf4	0
ENSMUSG00000014778.11	Fhod1	0.00711043564095099
ENSMUSG00000025733.18	Rhot2	0
ENSMUSG00000021048.8	Mthfd1	0.0126849285448962
ENSMUSG00000027823.10	Gmps	0.0683997484576589
ENSMUSG00000051043.17	Gprc5c	0.0598140167929823
ENSMUSG00000027488.13	Snta1	0.0194287144235514
ENSMUSG00000035671.7	Zswim4	0.0186255625138143
ENSMUSG00000062797.15	Hikeshi	0.0439250104596852
ENSMUSG00000025786.18	Zdhhc3	0.040008875652325
ENSMUSG00000004897.17	Hdgf	0.0167299100547748
ENSMUSG00000049792.7	Bag5	0.0231905018014861
ENSMUSG00000041598.8	Cdc42ep4	0
ENSMUSG00000039512.13	Uhrf1bp1	0.0389434781483233
ENSMUSG00000056917.14	Sipa1	0.0349380184474198
ENSMUSG00000024370.18	Cdc23	0
ENSMUSG00000041028.17	Ghitm	0
ENSMUSG00000001376.18	Vps50	0.00608703510482123
ENSMUSG00000025868.7	Higd2a	0
ENSMUSG00000030609.19	Aen	0
ENSMUSG00000043284.13	Tmem11	0
ENSMUSG00000016510.12	Mtif3	0.0360331040948278
ENSMUSG00000005547.15	Cyp2a5	0
ENSMUSG00000035561.6	Aldh1b1	0
ENSMUSG00000033099.11	Nol12	0.0364183295312644
ENSMUSG00000051469.15	Zfp24	0.00973706772677829
ENSMUSG00000000078.8	Klf6	0.012460565876212
ENSMUSG00000036435.14	Exoc1	0.0210541321384012
ENSMUSG00000047631.5	Apof	0.00394652064170213
ENSMUSG00000042312.11	S100a13	0
ENSMUSG00000039795.15	Zfand1	0.022666632366736
ENSMUSG00000040410.15	Fbxl4	0
ENSMUSG00000024777.11	Ppp2r5b	0
ENSMUSG00000029250.6	Polr2b	0
ENSMUSG00000036214.15	Polr1has	9.77856442020601e-06
ENSMUSG00000006010.15	Odr4	0
ENSMUSG00000034292.14	Traf3ip1	0.000610384069915777
ENSMUSG00000020803.4	Txndc17	0
ENSMUSG00000027374.13	Mrps5	0.0257265753975272
ENSMUSG00000025791.19	Pgm1	0.00644332374091276
ENSMUSG00000062014.14	Gmfb	0.0020876741661342
ENSMUSG00000021282.18	Eif5	0
ENSMUSG00000010290.8	AI597479	0
ENSMUSG00000021963.18	Sap18	0
ENSMUSG00000029594.13	Rbm19	0.0539547047805041
ENSMUSG00000061207.12	Stk19	0.00365863779590848
ENSMUSG00000046138.16	9930021J03Rik	0.0271211170270976
ENSMUSG00000020519.6	Sap30l	0
ENSMUSG00000019998.7	Stx7	0.0025100793299901
ENSMUSG00000029269.12	Sult1b1	0.106239842628822
ENSMUSG00000025402.13	Nab2	0
ENSMUSG00000027601.14	Mtfr1	0.0633001788469766
ENSMUSG00000025151.17	Maged1	0.0147479294457567
ENSMUSG00000020719.15	Ddx5	0
ENSMUSG00000003037.17	Rab8a	0.0237722873828783
ENSMUSG00000058318.16	Phf21a	0.0165581997860909
ENSMUSG00000061838.8	Suclg2	0
ENSMUSG00000045427.14	Hnrnph2	0.0463342511568783
ENSMUSG00000029304.15	Spp1	0
ENSMUSG00000033102.16	Cdc14b	0
ENSMUSG00000022718.13	Dgcr8	0.00230653199800866
ENSMUSG00000003437.15	Paf1	0
ENSMUSG00000031023.6	Akip1	0.0113270438618371
ENSMUSG00000002233.14	Rhoc	0
ENSMUSG00000033916.6	Chmp2a	0
ENSMUSG00000036155.14	Mgat5	0
ENSMUSG00000038000.11	Acd	0
ENSMUSG00000003072.16	Atp5d	0
ENSMUSG00000005846.13	Rsl1d1	0.0622005909482848
ENSMUSG00000022948.17	Setd4	0
ENSMUSG00000042901.11	Aida	0.00110627246977253
ENSMUSG00000026675.13	Hsd17b7	0.0706906683763835
ENSMUSG00000000738.19	Spg7	0
ENSMUSG00000050148.10	Ubqln2	0
ENSMUSG00000091896.9	Ube2d2a	0.035130820304519
ENSMUSG00000042208.16	0610010F05Rik	0
ENSMUSG00000004929.13	Thop1	0.0603033427538582
ENSMUSG00000014313.16	Cox6c	0
ENSMUSG00000027637.4	Rab5if	0.00859389063886346
ENSMUSG00000020149.18	Rab1a	0
ENSMUSG00000022089.10	Bin3	0.0295786629299327
ENSMUSG00000027575.20	Arfgap1	0.0375932798605017
ENSMUSG00000031660.14	Brd7	0
ENSMUSG00000027523.21	Gnas	0
ENSMUSG00000022844.9	Pdia5	0.040551274153176
ENSMUSG00000036632.10	Alg5	0
ENSMUSG00000031516.12	Dctn6	0
ENSMUSG00000060279.15	Ap2a1	0
ENSMUSG00000021215.16	Net1	0
ENSMUSG00000003848.15	Nob1	0.00203058719208733
ENSMUSG00000064138.15	Fam172a	0
ENSMUSG00000000538.19	Tom1l2	0.0580195346971624
ENSMUSG00000034459.9	Ifit1	0
ENSMUSG00000037405.9	Icam1	0.00307463399866122
ENSMUSG00000024259.10	Slc25a46	0.0496099807336222
ENSMUSG00000009739.18	Pou6f1	0.000707000177005489
ENSMUSG00000042210.18	Abhd14a	0.00889843015333188
ENSMUSG00000001036.18	Epn2	0.000922399850695926
ENSMUSG00000039678.13	Tbc1d13	0.0361150282992786
ENSMUSG00000021807.7	Rtraf	0
ENSMUSG00000021431.16	Snrnp48	0.02019509829559
ENSMUSG00000026727.11	Rsu1	0
ENSMUSG00000035762.12	Tmem161b	0.00604772558025251
ENSMUSG00000008668.16	Rps18	0.0149292247036036
ENSMUSG00000015536.15	Mocs2	0.0141230647728187
ENSMUSG00000050732.10	Vamp8	0
ENSMUSG00000029012.12	Orc5	0.00347919328850961
ENSMUSG00000064120.15	Mocs1	0
ENSMUSG00000031134.17	Rbmx	0
ENSMUSG00000030591.18	Psmd8	0
ENSMUSG00000016256.11	Ctsz	0.02439846241661
ENSMUSG00000024740.11	Ddb1	0
ENSMUSG00000021952.17	Xpo4	0
ENSMUSG00000007891.17	Ctsd	0.0232457632423312
ENSMUSG00000029387.11	Gtf2h3	0.0370677843717652
ENSMUSG00000046897.18	Zfp740	0
ENSMUSG00000025531.15	Chm	0
ENSMUSG00000038742.8	Angptl6	0
ENSMUSG00000020287.16	Mpg	0.000684502772449203
ENSMUSG00000037938.5	Chchd5	0
ENSMUSG00000001750.17	Tcirg1	0.0243130958735536
ENSMUSG00000024350.7	Dnajc18	0.0108104103143697
ENSMUSG00000034456.16	Uroc1	0
ENSMUSG00000028049.16	Scamp3	0
ENSMUSG00000007036.16	Abhd16a	0.0202831102443592
ENSMUSG00000040731.14	Eif4h	0
ENSMUSG00000026112.8	Coa5	0.0098253825508602
ENSMUSG00000039990.17	Edrf1	0.00268347696358679
ENSMUSG00000014554.14	Dguok	0.000412912937253462
ENSMUSG00000017801.16	Mlx	0.0547431333155789
ENSMUSG00000051748.3	Wfdc21	0
ENSMUSG00000026393.11	Nek7	0.050256883740052
ENSMUSG00000025266.12	Gnl3l	0
ENSMUSG00000003868.15	Ruvbl2	0.0325098376005336
ENSMUSG00000035949.16	Fbxw2	0.0431649794198893
ENSMUSG00000025134.3	Alyref	0.0579983178142378
ENSMUSG00000002409.19	Dyrk1b	0.023428783232479
ENSMUSG00000028469.16	Npr2	0.0439057400523422
ENSMUSG00000044005.14	Gls2	0
ENSMUSG00000023051.12	Tarbp2	0.0209676951788371
ENSMUSG00000061028.8	Clasrp	0.00368068393507424
ENSMUSG00000016194.15	Hsd11b1	0
ENSMUSG00000030766.16	Arhgap17	0.000563216294667821
ENSMUSG00000028646.17	Rragc	0.001955276774204
ENSMUSG00000068457.15	Uty	0
ENSMUSG00000042502.11	Cd2bp2	0
ENSMUSG00000018040.10	Rrp7a	0.0107144210550638
ENSMUSG00000031490.7	Eif4ebp1	0
ENSMUSG00000001783.4	Rtcb	0.0301014241535518
ENSMUSG00000024561.12	Mbd1	0
ENSMUSG00000059554.13	Ccdc28a	0.0212358191772724
ENSMUSG00000052151.13	Plpp2	0
ENSMUSG00000007415.16	Gatad1	0.0217435172155411
ENSMUSG00000022463.9	Srebf2	0
ENSMUSG00000018481.10	Appbp2	0
ENSMUSG00000038160.8	Atg5	0.00870221834918269
ENSMUSG00000074754.5	Smim26	0.00250555794339945
ENSMUSG00000037400.18	Atp11b	0.0686644442237306
ENSMUSG00000036026.16	Tmem63b	0.0127894729129428
ENSMUSG00000073982.12	Rhog	0
ENSMUSG00000022110.14	Sucla2	0.016073234424617
ENSMUSG00000043059.17	Zfp513	0
ENSMUSG00000037703.15	Lzts3	0
ENSMUSG00000017561.17	Crlf3	0.00141203755290468
ENSMUSG00000025207.17	Sema4g	0
ENSMUSG00000021286.9	Zfyve21	0
ENSMUSG00000006906.11	Stambp	0.00592557336094683
ENSMUSG00000063358.18	Mapk1	0
ENSMUSG00000026938.11	Fcna	0.092890597243326
ENSMUSG00000048039.9	Isg20l2	0
ENSMUSG00000027763.14	Mbnl1	0.0111713195643137
ENSMUSG00000042302.15	Ehbp1	0.0017784463063672
ENSMUSG00000061175.13	Fnip2	0.026148916761981
ENSMUSG00000029270.11	Dipk1a	0
ENSMUSG00000039989.8	Cbx4	0.0368994866550263
ENSMUSG00000040524.10	Zfp609	0
ENSMUSG00000014956.16	Ppp1cb	0
ENSMUSG00000036986.17	Pml	0.0601349156248706
ENSMUSG00000052056.15	Zfp217	0.00488021041565832
ENSMUSG00000031068.9	Glrx3	0.0136495939007348
ENSMUSG00000021185.17	Dglucy	0.0627852702030703
ENSMUSG00000059878.13	Zfp422	0.0210739514468049
ENSMUSG00000062604.12	Srpk2	0
ENSMUSG00000039474.14	Wfs1	0.00175765715448536
ENSMUSG00000025193.15	Cutc	0.0233469551074236
ENSMUSG00000028134.12	Ptbp2	0.00257237600797581
ENSMUSG00000110439.2	Mup22	0.105334791237043
ENSMUSG00000035629.20	Rubcn	0.0372233084434917
ENSMUSG00000015961.9	Adss	0.048855963318867
ENSMUSG00000047793.14	Sned1	0
ENSMUSG00000039653.10	Baat	0
ENSMUSG00000044600.15	Smim7	0
ENSMUSG00000027770.6	Dhx36	0
ENSMUSG00000036281.14	Snapc4	0.00727074744947438
ENSMUSG00000028048.12	Gba	0
ENSMUSG00000026111.16	Unc50	0
ENSMUSG00000006299.14	Aamp	0
ENSMUSG00000038302.15	Afg1l	7.22144201159299e-05
ENSMUSG00000074918.5	Inafm2	0.0213508720276898
ENSMUSG00000044393.16	Dsg2	0
ENSMUSG00000012422.15	Tmem167	0.0434601799772775
ENSMUSG00000024566.11	Atp9b	0.0253330806316598
ENSMUSG00000018572.11	Phf23	0.0147763638438814
ENSMUSG00000000532.12	Acvr1b	0
ENSMUSG00000028683.15	Eif2b3	0.00492677423356783
ENSMUSG00000040234.17	Tm7sf3	0
ENSMUSG00000036980.14	Taf6	0.0311890550551753
ENSMUSG00000029722.16	Agfg2	0.0362351522970521
ENSMUSG00000001128.8	Cfp	0.108762301985702
ENSMUSG00000068267.6	Cenpb	0.030708131204955
ENSMUSG00000031813.9	Mvb12a	0.0159684550792469
ENSMUSG00000052906.8	Ubxn8	0.0134931436182401
ENSMUSG00000029840.9	Mtpn	0.00600567471988528
ENSMUSG00000024201.13	Kdm4b	0
ENSMUSG00000000916.16	Nsun5	0.0152681070495506
ENSMUSG00000020250.12	Txnrd1	0.0493802288463087
ENSMUSG00000020664.11	Dld	0
ENSMUSG00000047250.14	Ptgs1	0.0228461816527752
ENSMUSG00000053110.14	Yap1	0
ENSMUSG00000042410.17	Agps	0
ENSMUSG00000048920.9	Fkrp	0.0157786747501196
ENSMUSG00000033628.16	Pik3c3	0.0437982734887005
ENSMUSG00000090231.11	Cfb	0.00120237321514336
ENSMUSG00000015224.11	Cyp2j9	0.00376842777299116
ENSMUSG00000025237.17	Parp6	0.0324741279498383
ENSMUSG00000024856.11	Cdk2ap2	0.083337947889988
ENSMUSG00000001313.13	Rnd2	0.00966340687974554
ENSMUSG00000045867.11	Cradd	0.00637384495842276
ENSMUSG00000005312.16	Ubqln1	0
ENSMUSG00000030284.12	Creld1	0.0681155183580267
ENSMUSG00000026470.15	Stx6	0.0132201644666529
ENSMUSG00000033809.16	Alg3	0.00217693660785602
ENSMUSG00000028411.16	Aptx	0
ENSMUSG00000025217.16	Btrc	0.00199392824417271
ENSMUSG00000039349.6	C130074G19Rik	0.0418223807341708
ENSMUSG00000050144.14	Slc25a44	0.0214085877379086
ENSMUSG00000020868.16	Xylt2	0.0138592150675323
ENSMUSG00000014791.11	Elmo3	0.0326266428389747
ENSMUSG00000024818.16	Slc25a45	0.0674805139151755
ENSMUSG00000016018.5	Mtrex	0
ENSMUSG00000039262.17	Prrc2b	0
ENSMUSG00000053841.16	Txlna	0
ENSMUSG00000051177.17	Plcb1	0.00804570851164027
ENSMUSG00000020780.16	Srp68	0
ENSMUSG00000008348.10	Ubc	0
ENSMUSG00000049580.13	Tsku	0.185827604523411
ENSMUSG00000029265.5	Dr1	0.0127731215806576
ENSMUSG00000019080.9	Mfsd3	0
ENSMUSG00000002475.17	Abhd3	0.0544012505124533
ENSMUSG00000036371.7	Serbp1	0
ENSMUSG00000008682.14	Rpl10	0.00300094515539174
ENSMUSG00000007815.14	Rhoa	0.00290874044813952
ENSMUSG00000028553.13	Angptl3	0
ENSMUSG00000029068.17	Ccnl2	0.0323205170584249
ENSMUSG00000020402.12	Vdac1	0.00939669114276731
ENSMUSG00000005779.13	Psmb4	0.0141777393042226
ENSMUSG00000027620.17	Rbm39	0.0127663528288928
ENSMUSG00000038080.18	Kdm1b	0.0517647191349878
ENSMUSG00000023904.11	Hcfc1r1	0
ENSMUSG00000049339.17	Retreg2	0.0407443647270954
ENSMUSG00000013846.11	St3gal1	0
ENSMUSG00000033898.18	Cfhr2	0.022943308358616
ENSMUSG00000036825.13	Ssx2ip	0.0147461005328022
ENSMUSG00000020091.16	Eif4ebp2	0
ENSMUSG00000013593.13	Ndufs2	0
ENSMUSG00000033107.7	Rnf125	0
ENSMUSG00000049800.14	Sertad2	0.0144303560187604
ENSMUSG00000037296.8	Lsm1	0
ENSMUSG00000036606.18	Plxnb2	0
ENSMUSG00000049305.7	Ccdc71	0
ENSMUSG00000015672.5	Mrpl32	0
ENSMUSG00000035161.8	Ints6	0.0192141624185572
ENSMUSG00000004462.8	Tbccd1	0
ENSMUSG00000054604.8	Cggbp1	0
ENSMUSG00000042111.10	Ccdc115	0.0247110777369969
ENSMUSG00000021236.17	Entpd5	0.00654386871966431
ENSMUSG00000037022.4	Mmaa	0.0427314110287002
ENSMUSG00000045211.6	Nudt18	0.0103751587215099
ENSMUSG00000033423.17	Eri3	0.0354078103692861
ENSMUSG00000000600.16	Krit1	0.0104900677893653
ENSMUSG00000042608.16	Stk40	0.0683621328284499
ENSMUSG00000024974.11	Smc3	0.0227233552165306
ENSMUSG00000026761.13	Orc4	0.0115332261966415
ENSMUSG00000074221.13	Zfp568	0.00818976752128064
ENSMUSG00000025156.18	Gps1	0.0385097044682859
ENSMUSG00000061518.12	Cox5b	0.000383080842072832
ENSMUSG00000073676.5	Hspe1	0.040395842417578
ENSMUSG00000032171.8	Pin1	0
ENSMUSG00000027428.10	Rbbp9	0
ENSMUSG00000027007.17	Itprid2	0
ENSMUSG00000029145.13	Eif2b4	0.083230273239813
ENSMUSG00000062997.7	Rpl35	0.0377254497515916
ENSMUSG00000046805.11	Mpeg1	0.0825203580735353
ENSMUSG00000028102.16	Pex11b	0.0347908300210011
ENSMUSG00000032300.8	1700017B05Rik	0
ENSMUSG00000019470.13	Xab2	0.0248410865394207
ENSMUSG00000026484.14	Rnf2	0
ENSMUSG00000024098.7	Twsg1	0
ENSMUSG00000025465.14	Echs1	0
ENSMUSG00000015002.19	Efr3a	0
ENSMUSG00000041891.17	Lman1	0
ENSMUSG00000031563.9	Wwc2	0
ENSMUSG00000048930.13	Tada3	0
ENSMUSG00000006673.15	Qrich1	0.0107111739657239
ENSMUSG00000041777.13	Cir1	0
ENSMUSG00000090862.4	Rps13	0
ENSMUSG00000026960.7	Arl6ip6	0.019948111052153
ENSMUSG00000042447.14	Mios	0
ENSMUSG00000038876.13	Rnf146	0.00841017566973588
ENSMUSG00000028221.4	Pip4p2	0
ENSMUSG00000025630.9	Hprt	0.0141163251260398
ENSMUSG00000004393.11	Ddx56	0.0636509223125281
ENSMUSG00000007777.10	0610009B22Rik	0
ENSMUSG00000033170.15	Card10	0.0550557220850135
ENSMUSG00000026048.17	Ercc5	0
ENSMUSG00000056167.9	Cnot10	0
ENSMUSG00000027634.15	Ndrg3	0
ENSMUSG00000032407.15	U2surp	0.0392681416828097
ENSMUSG00000022185.20	Acin1	0.0256854192678692
ENSMUSG00000005107.14	Slc2a9	0
ENSMUSG00000033955.14	Tnks1bp1	0
ENSMUSG00000022553.17	Maf1	0.0536469642786917
ENSMUSG00000011658.17	Fuz	0
ENSMUSG00000039826.14	Trub2	0.0651229900659758
ENSMUSG00000039427.15	Alg1	0.0150605015493923
ENSMUSG00000002803.15	Btbd6	0
ENSMUSG00000005893.15	Nr2c2	0.0499789295204672
ENSMUSG00000040359.15	Ufl1	0.0343124755977436
ENSMUSG00000024778.14	Fas	0.00233895241580611
ENSMUSG00000021635.15	Rad17	0.021157121483048
ENSMUSG00000008305.19	Tle1	0.0592439238868231
ENSMUSG00000020366.19	Mapk9	0.00980763475598219
ENSMUSG00000026275.14	Ppp1r7	0
ENSMUSG00000060904.15	Arl1	0.0142550680261574
ENSMUSG00000026753.6	Ppp6c	0.00119698071939114
ENSMUSG00000035559.10	Mpv17l2	0
ENSMUSG00000027803.15	Wwtr1	0.0568239016945302
ENSMUSG00000005804.15	Bloc1s6	0.00909924856116072
ENSMUSG00000045128.10	Rpl18a	0
ENSMUSG00000044788.11	Fads6	0.0362654355362419
ENSMUSG00000024725.14	Ostf1	0
ENSMUSG00000041229.16	Phf8	0
ENSMUSG00000042626.14	Shc1	0
ENSMUSG00000034120.19	Srsf2	0
ENSMUSG00000042572.13	Ube2q1	0
ENSMUSG00000039182.7	AW209491	0
ENSMUSG00000038416.16	Cdc16	0.0204167851072579
ENSMUSG00000024969.16	Mark2	0.00875422286492591
ENSMUSG00000052423.16	B4galt3	0.00787019530748472
ENSMUSG00000029640.18	Usp12	0.0584632523905364
ENSMUSG00000045576.17	St7l	0
ENSMUSG00000022724.16	Riox2	0
ENSMUSG00000030432.13	Rpl28	0
ENSMUSG00000032369.14	Plscr1	0.0243745901314526
ENSMUSG00000067787.11	Blcap	0
ENSMUSG00000030123.16	Plxnd1	0.014808445673777
ENSMUSG00000020766.5	Galk1	0.0814297527824592
ENSMUSG00000057037.9	Cfhr1	0.0858495925149049
ENSMUSG00000013160.8	Atp6v0d1	0
ENSMUSG00000037253.9	Mex3c	0.0110957678110223
ENSMUSG00000001751.10	Naglu	0
ENSMUSG00000073639.7	Rab18	0
ENSMUSG00000020211.16	Sf3a2	0
ENSMUSG00000021537.10	Cetn3	0
ENSMUSG00000030079.16	Ruvbl1	0.0335921671222819
ENSMUSG00000008200.16	Fnbp4	0.00617174470264991
ENSMUSG00000059714.14	Flot1	0
ENSMUSG00000027933.12	Ints3	0
ENSMUSG00000032178.15	Ilf3	0.0339815378371258
ENSMUSG00000014867.10	Surf4	0
ENSMUSG00000009535.14	Rnmt	0
ENSMUSG00000034403.17	Pja1	0
ENSMUSG00000015016.9	Acsf3	0
ENSMUSG00000022403.16	St13	0.0202844808551205
ENSMUSG00000021669.16	Cert1	0
ENSMUSG00000015176.12	Nolc1	0
ENSMUSG00000001158.14	Snrnp27	0.0077343836078829
ENSMUSG00000032481.18	Smarcc1	0.0269809093629398
ENSMUSG00000046598.16	Bdh1	0
ENSMUSG00000038604.10	Ripor1	0
ENSMUSG00000039652.17	Cpeb3	0
ENSMUSG00000048118.18	Arid4a	0.00384828246362233
ENSMUSG00000026469.15	Xpr1	0.0173654498546659
ENSMUSG00000031171.12	Ftsj1	0
ENSMUSG00000028907.8	Utp11	0.00477604933804417
ENSMUSG00000033819.17	Ppp1r16a	0.0228543077861273
ENSMUSG00000020677.8	Ddx52	0.0251361869359935
ENSMUSG00000015889.9	Lta4h	0
ENSMUSG00000010057.9	Nprl2	0
ENSMUSG00000078683.10	Mup1	0.0799858951867835
ENSMUSG00000062619.7	2310039H08Rik	0
ENSMUSG00000017830.16	Dhx58	0
ENSMUSG00000072946.13	Ptgr2	0.00127853645147114
ENSMUSG00000015854.8	Cd5l	0.139582185616992
ENSMUSG00000074115.6	Saa1	0.114944471589008
ENSMUSG00000029175.18	Slc35f6	0
ENSMUSG00000038712.17	Mindy1	0.0414044896126535
ENSMUSG00000034724.19	Cnot6l	0.0486083653244168
ENSMUSG00000025917.10	Cops5	0
ENSMUSG00000022219.11	Cideb	0
ENSMUSG00000026455.15	Klhl12	0
ENSMUSG00000024991.9	Eif3a	0
ENSMUSG00000022285.18	Ywhaz	0.00391573948325017
ENSMUSG00000062580.10	Timm17a	0.00915267478263422
ENSMUSG00000021116.11	Eif2s1	0.0432525126294662
ENSMUSG00000037787.15	Coa8	0.00608563898376337
ENSMUSG00000035027.19	Map2k2	0.00401854021042811
ENSMUSG00000003429.12	Rps11	0.0594277761416545
ENSMUSG00000024539.18	Ptpn2	0.00184274694179985
ENSMUSG00000068551.13	Zfp467	0.0150586341964906
ENSMUSG00000040560.11	Wdr7	0.0376961502644757
ENSMUSG00000040532.15	Abhd11	0
ENSMUSG00000025781.15	Atp5c1	0.0118791228632687
ENSMUSG00000028433.15	Ubap2	0.0081321855916518
ENSMUSG00000022265.8	Ank	0.0219060424722829
ENSMUSG00000025240.11	Sacm1l	0
ENSMUSG00000031782.16	Coq9	0.0347248669192916
ENSMUSG00000024807.19	Syvn1	0
ENSMUSG00000040093.17	Bmf	0
ENSMUSG00000037321.18	Tap1	0.00212199688604181
ENSMUSG00000090112.9	Shprh	0.010966730020684
ENSMUSG00000028914.14	Casp9	0
ENSMUSG00000061479.16	Snrpa	0
ENSMUSG00000020570.16	Sypl	0.0318056030661418
ENSMUSG00000032307.17	Ube2q2	0
ENSMUSG00000024781.17	Lipa	0.00378043373811614
ENSMUSG00000074896.4	Ifit3	0.00239660816528934
ENSMUSG00000024797.15	Vps51	0.00904511877685956
ENSMUSG00000036813.12	Entpd8	0.00385489000183037
ENSMUSG00000041417.16	Pik3r1	0.0781702643804459
ENSMUSG00000062545.5	Tlr12	0
ENSMUSG00000030421.10	Uri1	0
ENSMUSG00000026615.15	Eprs	0
ENSMUSG00000028797.21	Tmem234	0
ENSMUSG00000021998.17	Lcp1	0
ENSMUSG00000050069.4	Grem2	0
ENSMUSG00000020075.9	Ddx21	0
ENSMUSG00000021578.18	Ccdc127	0
ENSMUSG00000073834.11	Mup11	0
ENSMUSG00000051451.7	Crebzf	0
ENSMUSG00000021357.15	Exoc2	0
ENSMUSG00000058022.15	Adtrp	0.0281780977515762
ENSMUSG00000015363.14	Trabd	0.0593180942890178
ENSMUSG00000032265.15	Tent5a	0.00932174938967315
ENSMUSG00000000711.4	Rab5b	0
ENSMUSG00000047694.13	Yipf6	0
ENSMUSG00000024042.8	Sik1	0.142119241946468
ENSMUSG00000047514.7	Tspyl1	0
ENSMUSG00000033326.16	Kdm4a	0.0522730981705659
ENSMUSG00000042903.9	Foxo4	0.0450552658819462
ENSMUSG00000047675.16	Rps8	0
ENSMUSG00000034744.14	Nagk	0
ENSMUSG00000018858.16	Mrpl58	0.000792854664951846
ENSMUSG00000039853.19	Trim14	0
ENSMUSG00000030059.16	Tmf1	0.0188623092291501
ENSMUSG00000021990.17	Spata13	0.00697075275922876
ENSMUSG00000025403.6	Shmt2	0
ENSMUSG00000055172.11	C1ra	0
ENSMUSG00000013736.17	Trnt1	0
ENSMUSG00000020818.17	Mfsd11	0.0082178932717203
ENSMUSG00000006641.13	Slc5a6	0
ENSMUSG00000047767.18	Atg16l2	0
ENSMUSG00000053870.8	Fpgt	0
ENSMUSG00000030091.18	Nup210	0
ENSMUSG00000018379.18	Srsf1	0
ENSMUSG00000061979.9	Rcc1l	0
ENSMUSG00000033565.19	Rbfox2	0
ENSMUSG00000038387.10	Rras	0
ENSMUSG00000020534.15	Shmt1	0
ENSMUSG00000071650.7	Ganab	0.00257721319111284
ENSMUSG00000055538.8	Zcchc24	0
ENSMUSG00000014932.16	Yes1	0
ENSMUSG00000021901.11	Bap1	0.0157713659473767
ENSMUSG00000021495.11	Fam193b	0.00775711430215195
ENSMUSG00000029545.14	Acads	0.0175349260763273
ENSMUSG00000007038.6	Neu1	0
ENSMUSG00000030287.16	Itpr2	0.0301358555207551
ENSMUSG00000021179.9	Nrde2	0.0409385779191575
ENSMUSG00000001786.15	Fbxo7	0.008404767760822
ENSMUSG00000038495.15	Otud7b	0.0406398730422124
ENSMUSG00000020718.13	Polg2	0
ENSMUSG00000050199.14	Lgr4	0.0359866811000519
ENSMUSG00000044475.15	Ascc1	0
ENSMUSG00000036430.9	Tbcc	0.0552680864408694
ENSMUSG00000043789.9	Vwce	0.00200929427612479
ENSMUSG00000037531.9	Mrpl47	0
ENSMUSG00000058230.13	Arhgap35	0
ENSMUSG00000024391.8	Apom	0.00560317105710069
ENSMUSG00000005225.16	Plekha8	0
ENSMUSG00000038417.5	Fig4	0
ENSMUSG00000021147.18	Wdr37	0.00166544319384146
ENSMUSG00000035142.19	Nubpl	0
ENSMUSG00000037563.16	Rps16	0.00256725070930333
ENSMUSG00000031158.12	Timm17b	0.0218090933087344
ENSMUSG00000026568.7	Mpc2	0.00245454212231479
ENSMUSG00000023262.14	Acy1	0.0289447016490889
ENSMUSG00000015087.15	Rabl6	0.0139129281930135
ENSMUSG00000024858.15	Grk2	0.00859404769621084
ENSMUSG00000091780.4	Sco2	0
ENSMUSG00000023043.8	Krt18	0
ENSMUSG00000036686.17	Cc2d1a	0.00835030113979704
ENSMUSG00000048661.15	Lemd3	0.00139301456041258
ENSMUSG00000089872.11	Rps6kc1	0.0224721038919573
ENSMUSG00000030447.16	Cyfip1	0.0137188025516816
ENSMUSG00000054793.9	Cadm4	0.0137272761960697
ENSMUSG00000030780.16	Rusf1	0.0145422656628417
ENSMUSG00000029763.18	Exoc4	0.0103490456963224
ENSMUSG00000024238.16	Zeb1	0.000303444735159833
ENSMUSG00000000934.10	Top1mt	0.0084510135452414
ENSMUSG00000017781.18	Pitpna	0.0314171391451385
ENSMUSG00000048307.9	Ankrd46	0.0315847112835428
ENSMUSG00000027519.11	Rab22a	0
ENSMUSG00000097148.3	Gm3839	0.0602084054254951
ENSMUSG00000035203.17	Epn1	0.0117953529701688
ENSMUSG00000074639.7	Rdh16f2	0
ENSMUSG00000019254.17	Ppp1r12c	0.00301218123224007
ENSMUSG00000035769.10	Xylb	0
ENSMUSG00000021494.10	Ddx41	0.00843497060834189
ENSMUSG00000015804.15	Med28	0
ENSMUSG00000006442.11	Srm	0.0697772744948444
ENSMUSG00000040435.13	Ppp1r15a	0.0222915847693016
ENSMUSG00000028772.20	Zcchc17	0.0559843311633569
ENSMUSG00000064145.13	Arih2	0.0145698007397278
ENSMUSG00000050270.13	Tmem220	0.00121858479236574
ENSMUSG00000097392.5	Thoc2l	0.0109429643385481
ENSMUSG00000046671.19	Mtfr1l	0.0116893013709603
ENSMUSG00000054823.18	Nsd3	0.0235696816439867
ENSMUSG00000021636.16	Marveld2	0.00139945971659766
ENSMUSG00000005682.10	Pan2	0.0227662626691561
ENSMUSG00000057375.14	Yipf1	0.0109327452959469
ENSMUSG00000059325.15	Hopx	0
