Geneid	Symbol	log2FC	adj.P.Val
ENSMUSG00000041390.19	Mdfic	-0.318936987359402	0.0524168344986979
ENSMUSG00000029922.16	Mkrn1	-0.240791886337591	0.0515432708838078
ENSMUSG00000043487.5	Acot6	-0.380791705758941	0.0527854441203113
ENSMUSG00000041623.18	D11Wsu47e	0.250962465412039	0.0527854441203113
ENSMUSG00000024228.13	Nudt12	-0.35324292092901	0.0527854441203113
ENSMUSG00000014301.14	Pam16	0.270944737047781	0.0502732820208399
ENSMUSG00000011837.5	Snapc2	0.308099446688975	0.0527854441203113
ENSMUSG00000052430.16	Bmpr1b	-0.660401587115008	0.0524168344986979
ENSMUSG00000051344.14	Plekhm3	-0.353045573193614	0.0527854441203113
ENSMUSG00000045466.19	Zfp956	-0.353489496261792	0.0515432708838078
ENSMUSG00000036323.15	Srp72	-0.157851970875577	0.0499252634680393
ENSMUSG00000002413.16	Braf	-0.237298715861257	0.0524169384089793
ENSMUSG00000020027.19	Socs2	0.964798363783684	0.0519900216146677
ENSMUSG00000027937.16	Jtb	0.239007774234508	0.0501147706892995
ENSMUSG00000054226.14	Tprkb	0.220045298531349	0.0515432708838078
ENSMUSG00000015377.11	Dennd6b	-0.292504208818468	0.0511211040283636
ENSMUSG00000019916.15	P4ha1	0.456406307441191	0.0508488534326992
ENSMUSG00000008668.16	Rps18	0.305166595485103	0.0502732820208399
ENSMUSG00000018796.14	Acsl1	-0.446869914844413	0.0508488534326992
ENSMUSG00000071078.7	Nr2c2ap	0.499461075745253	0.054842681235325
ENSMUSG00000020899.17	Pfas	-0.430136103417543	0.0523379886403754
ENSMUSG00000036620.15	Mgat4b	0.304942726428446	0.0515432708838078
ENSMUSG00000025271.14	Pfkfb1	-0.44999865018165	0.0515432708838078
ENSMUSG00000020079.16	Supv3l1	-0.248441212872562	0.0527854441203113
ENSMUSG00000049932.4	H2ax	0.494402560534464	0.0558103063857797
ENSMUSG00000026021.16	Sumo1	0.194993974938841	0.0515432708838078
ENSMUSG00000037434.8	Slc30a1	-0.483261464310585	0.054841373760582
ENSMUSG00000021131.15	Erh	0.215864868903195	0.0527854441203113
ENSMUSG00000024298.16	Zfp871	-0.351355916389295	0.0526073145368875
ENSMUSG00000039069.20	Mtg2	0.237250209023864	0.0541504831270551
ENSMUSG00000033054.8	Npat	-0.310597372528513	0.0570696681403818
ENSMUSG00000032307.17	Ube2q2	0.216959220493222	0.0522999477160025
ENSMUSG00000066440.6	Zfyve26	-0.243512407727126	0.053374164412193
ENSMUSG00000063888.8	Rpl7l1	0.257892545070512	0.0527854441203113
ENSMUSG00000059486.12	Kbtbd2	-0.263302007525732	0.0527854441203113
ENSMUSG00000027698.15	Nceh1	-1.01468798001957	0.0536717121744397
ENSMUSG00000024193.9	Phf1	0.342146166725199	0.0528529770317612
ENSMUSG00000071757.11	Zhx2	0.346760122077447	0.0527854441203113
ENSMUSG00000042810.15	Krba1	-0.246386165929366	0.0527854441203113
ENSMUSG00000040423.12	Rc3h1	-0.429929254525723	0.0531089138198445
ENSMUSG00000021279.6	Cdc42bpb	-0.282879859500292	0.053374164412193
