Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000044145	KATNA1	0.47076039772258	0.000125945837787353
ENSMFAG00000039860	BCAP31	-0.310747798911256	0.000101663068223203
ENSMFAG00000001265	""	-0.368105947893744	0.000108723067790722
ENSMFAG00000031309	LAMP1	-0.394192541112865	0.000107504349117925
ENSMFAG00000044580	CARD10	0.5341503750937	0.000117031218445052
ENSMFAG00000036683	DNPEP	-0.2990830250724	0.000103541592042637
ENSMFAG00000004066	SLC35E3	-0.335659496408069	0.000126483347227065
ENSMFAG00000032210	SLC40A1	0.632055758597118	0.000108469795272093
ENSMFAG00000001466	TUBA8	0.627991106748456	0.000105914580101424
ENSMFAG00000003117	""	-0.623328559163728	0.000108469795272093
ENSMFAG00000012546	HECTD2	0.477398547411542	0.000136893698273431
ENSMFAG00000040641	""	-0.421530484457934	0.000121637587826955
ENSMFAG00000025943	CD14	-0.630498139626521	0.000116723861970729
ENSMFAG00000003566	SUPV3L1	0.387314767173867	0.000117031218445052
ENSMFAG00000040328	""	-0.608676096902009	0.000141334886346214
ENSMFAG00000044103	SIGMAR1	-0.378776007177308	0.000115629747881223
ENSMFAG00000039134	""	-0.37146254581589	0.000113910780474891
ENSMFAG00000033478	QARS1	-0.353689359192598	0.000113910780474891
ENSMFAG00000030644	WDR37	0.308302099359208	0.000122086965103855
ENSMFAG00000038298	LPCAT3	-0.353584730745045	0.000117342000342893
ENSMFAG00000045655	ACACA	0.550613385447221	0.00013632515202201
ENSMFAG00000048163	""	0.686869979119934	0.00015015563332857
ENSMFAG00000035654	MFHAS1	0.373876805834312	0.000131912480362539
ENSMFAG00000056949	RWDD2A	0.723409728409817	0.00015092461076993
ENSMFAG00000030825	FST	-1.42817092603358	0.000124124915443983
ENSMFAG00000043139	BLNK	-0.76911661569124	0.000142947416710648
ENSMFAG00000038173	GUCA2B	-0.711262976971213	0.000148844043157483
ENSMFAG00000039918	FBXW11	0.341859136885631	0.000128633150088055
ENSMFAG00000000409	""	-0.466512618378387	0.000130889028235891
ENSMFAG00000034082	PIGH	-0.378904423033336	0.000151954623736599
ENSMFAG00000042657	SLC38A3	-0.504556909356164	0.000131912480362539
ENSMFAG00000045900	MED1	0.416180277741291	0.000137584092357896
ENSMFAG00000042990	BSDC1	-0.341360291268147	0.000132606840204816
ENSMFAG00000003098	SMC3	0.285604146767223	0.000136796807676004
ENSMFAG00000033739	TUFM	-0.343625845816077	0.000136893698273431
ENSMFAG00000042041	AGFG1	0.600211020896047	0.000141334886346214
ENSMFAG00000040099	ASPDH	-0.532366787907238	0.000137743598010574
ENSMFAG00000045424	SERPINA11	-0.480477548980421	0.000141334886346214
ENSMFAG00000001561	ACLY	0.59164727926151	0.000141974065332241
ENSMFAG00000037986	SLC35B2	-0.265752159527437	0.000140235004488502
ENSMFAG00000003120	DPH5	0.524885936980402	0.000153625426614623
ENSMFAG00000036668	SPSB1	-0.951928180336501	0.000147026657195667
ENSMFAG00000044283	""	-0.46191790944523	0.00014141071050443
ENSMFAG00000036945	PHF20L1	0.321765781915071	0.000144842816272176
