Geneid	Symbol	GElaS
ENSMFAG00000033214	BYSL	0.125872262939215
ENSMFAG00000000849	TMEM87B	0.0450139119819257
ENSMFAG00000000165	CEP120	0.278052455638554
ENSMFAG00000035390	NIBAN1	0.122296683319282
ENSMFAG00000000438	C6orf136	0.137420891461893
ENSMFAG00000032160	EZH1	0.3942042252217
ENSMFAG00000003844	""	0.023492626314911
ENSMFAG00000039519	SNAPC3	0.222739409550631
ENSMFAG00000057741	TTC30B	0.891841377347531
ENSMFAG00000038097	PARP14	0.688249560982141
ENSMFAG00000044122	GULP1	0.0534180023264573
ENSMFAG00000000491	MRPL15	0.0523018199969882
ENSMFAG00000039334	SLC29A2	0
ENSMFAG00000035433	ZNF496	0.620954214934498
ENSMFAG00000003993	PCGF1	0.443955637488623
ENSMFAG00000043591	OSBP	0.719853152566179
ENSMFAG00000034548	""	0.391490800562645
ENSMFAG00000029443	MTERF2	0.263468456355813
ENSMFAG00000002632	DENND11	0.206009078305791
ENSMFAG00000046380	""	0.0300376699787342
ENSMFAG00000037367	BAZ2B	0.0757196784932328
ENSMFAG00000032763	YARS2	0.00559825729238073
ENSMFAG00000036747	""	0.0218850333497071
ENSMFAG00000045589	EIF2B5	0.00948253398009495
ENSMFAG00000031708	CCDC28B	0.225813501893843
ENSMFAG00000018166	LAMTOR2	0.551867648169542
ENSMFAG00000031991	ERG	0.55715194502114
ENSMFAG00000035658	ZNF704	0.629592032793519
ENSMFAG00000004350	PI4KB	0.0765740616654656
ENSMFAG00000035626	HIKESHI	0.354617627341062
ENSMFAG00000001785	STXBP5	0.131746033367882
ENSMFAG00000044013	DNTTIP1	0.0046940584378589
ENSMFAG00000065281	""	0.162161202974347
ENSMFAG00000042653	ZSCAN21	0.0321885474933921
ENSMFAG00000004018	""	0.427356158831827
ENSMFAG00000001193	MAEA	0.192923717904387
ENSMFAG00000034630	DNAJC11	0
ENSMFAG00000035951	GTF2H3	0
ENSMFAG00000037659	AHNAK	0.546431752895496
ENSMFAG00000042365	GSS	0.561645164186851
ENSMFAG00000034498	MICOS13	0.647422394508973
ENSMFAG00000034665	VPS13B	0.105585614024878
ENSMFAG00000045743	ZSCAN26	0
